,albid,artid,category,pid,prev_albid,prev_artid,prev_traid,prev_year,traid,userid,year
321820,1051,320,0,161,1050,64,1323,14,1324,132,51
381940,171,101,0,161,1051,320,1324,51,299,132,58
420698,1052,650,0,161,171,101,299,58,1325,132,45
880112,331,53,0,161,1052,650,1325,45,1326,132,30
441630,1053,358,0,161,331,53,1326,30,1327,132,47
33646,0,0,2,162,3452,1710,5072,58,0,109,0
493060,789,229,2,162,0,0,0,0,1328,109,24
130014,1054,466,2,162,789,229,1328,24,1329,109,38
589428,1055,651,2,162,1054,466,1329,38,1330,109,7
1048842,166,132,2,162,1055,651,1330,7,183,109,24
221446,1056,498,2,162,166,132,183,24,1331,109,16
680860,1057,652,2,162,1056,498,1331,16,1332,109,30
1140274,1010,17,2,162,1057,652,1332,30,1333,109,12
1599688,113,10,2,162,1010,17,1333,12,120,109,16
2059102,380,19,2,162,113,10,120,16,1334,109,24
2518516,1058,653,2,162,380,19,1334,24,1335,109,2
51890,0,0,4,163,3452,1710,5072,58,0,133,0
511304,1059,121,4,163,0,0,0,0,1336,133,58
147576,1060,654,4,163,1059,121,1336,58,1337,133,1
237761,502,360,4,163,1060,654,1337,1,567,133,31
697175,1061,655,4,163,502,360,567,31,1338,133,49
1156589,139,113,4,163,1061,655,1338,49,147,133,12
317064,472,107,4,163,139,113,147,12,1228,133,58
378540,501,359,4,163,472,107,1228,58,566,133,58
418732,1062,656,4,163,501,359,566,58,1339,133,49
878146,1063,480,4,163,1062,656,1339,49,1340,133,51
440698,135,110,4,163,1063,480,1340,51,143,133,8
76437,1064,657,0,164,3452,1710,5072,58,1341,134,58
171187,1065,658,0,164,1064,657,1341,58,1342,134,10
259585,1066,175,0,164,1065,658,1342,10,1343,134,2
718999,1067,244,0,164,1066,175,1343,2,1344,134,1
335285,20,12,0,164,1067,244,1344,1,348,134,3
794699,1068,621,0,164,20,12,348,3,1345,134,31
391466,1069,222,0,164,1068,621,1345,31,1346,134,31
426262,1070,659,0,164,1069,222,1346,31,1347,134,10
444430,0,0,0,164,1070,659,1347,10,0,134,0
903844,319,248,0,164,0,0,0,0,353,134,2
63801,628,423,0,165,3452,1710,5072,58,1348,135,11
159028,1071,299,0,165,628,423,1348,11,1349,135,7
248332,1072,56,0,165,1071,299,1349,7,1350,135,21
325896,0,0,0,165,1072,56,1350,21,0,135,0
384845,444,55,0,165,0,0,0,0,1351,135,30
422421,444,55,0,165,444,55,1351,30,1352,135,30
881835,290,53,0,165,444,55,1352,30,320,135,12
69591,1073,23,1,166,3452,1710,5072,58,1353,116,29
164599,1074,660,1,166,1073,23,1353,29,1354,116,21
624013,1075,661,1,166,1074,660,1354,21,1355,116,31
1083427,1076,662,1,166,1075,661,1355,31,1356,116,16
1542841,1077,320,1,166,1076,662,1356,16,1357,116,42
2002255,1078,663,1,166,1077,320,1357,42,1358,116,52
2461669,1079,664,1,166,1078,663,1358,52,1359,116,47
2921083,263,207,1,166,1079,664,1359,47,290,116,5
3380497,1080,43,1,166,263,207,290,5,1360,116,13
253485,0,0,1,166,1080,43,1360,13,0,116,0
712899,1081,665,1,166,0,0,0,0,1361,116,47
330221,695,50,1,166,1081,665,1361,47,831,116,5
387888,1082,666,1,166,695,50,831,5,1362,116,24
76185,362,265,0,167,3452,1710,5072,58,408,136,32
170943,517,184,0,167,362,265,408,32,1363,136,12
630357,627,72,0,167,517,184,1363,12,752,136,38
259364,850,546,0,167,627,72,752,38,1032,136,21
335096,265,209,0,167,850,546,1032,21,292,136,6
794510,1083,107,0,167,265,209,292,6,1364,136,58
1253924,144,118,0,167,1083,107,1364,58,1365,136,58
1713338,1084,565,0,167,144,118,1365,58,1366,136,18
2172752,1085,388,0,167,1084,565,1366,18,1367,136,22
391333,0,0,0,167,1085,388,1367,22,0,136,0
850747,565,388,0,167,0,0,0,0,671,136,32
34273,1086,249,1,168,3452,1710,5072,58,1368,137,36
493687,81,67,1,168,1086,249,1368,36,1369,137,7
130618,1087,423,1,168,81,67,1369,7,1370,137,9
222007,858,549,1,168,1087,423,1370,9,1042,137,15
303925,0,0,1,168,858,549,1042,15,0,137,0
763339,1088,667,1,168,0,0,0,0,1371,137,16
1119,1089,668,0,169,3452,1710,5072,58,1372,138,2
460533,331,53,0,169,1089,668,1372,2,965,138,30
98639,0,0,0,169,331,53,965,30,0,138,0
558053,545,382,0,169,0,0,0,0,648,138,38
1017467,1090,669,0,169,545,382,648,38,1373,138,58
192539,1091,670,0,169,1090,669,1373,58,1374,138,30
651953,1092,671,0,169,1091,670,1374,30,1375,138,36
1111367,322,250,0,169,1092,671,1375,36,1376,138,38
1570781,1093,672,0,169,322,250,1376,38,1377,138,38
279267,1094,673,0,169,1093,672,1377,38,1378,138,38
351653,202,85,0,169,1094,673,1378,38,223,138,28
811067,331,53,0,169,202,85,223,28,1326,138,30
7757,0,0,0,170,3452,1710,5072,58,0,139,0
467171,1095,264,0,170,0,0,0,0,1379,139,24
926585,704,211,0,170,1095,264,1379,24,842,139,58
1385999,677,53,0,170,704,211,842,58,811,139,9
1845413,86,72,0,170,677,53,811,9,153,139,15
105043,1096,145,0,170,86,72,153,15,1380,139,13
564457,153,125,0,170,1096,145,1380,13,165,139,7
198425,1097,674,0,170,153,125,165,7,1381,139,11
657839,53,43,0,170,1097,674,1381,11,1382,139,58
1117253,1098,264,0,170,53,43,1382,58,1383,139,24
1576667,163,72,0,170,1098,264,1383,24,1384,139,12
2036081,1099,296,0,170,163,72,1384,12,1385,139,58
20608,147,120,0,171,3452,1710,5072,58,261,140,11
117431,1100,393,0,171,147,120,261,11,1386,140,38
209872,689,459,0,171,1100,393,1386,38,824,140,24
669286,150,123,0,171,689,459,824,24,1387,140,58
1128700,1101,393,0,171,150,123,1387,58,1388,140,11
293723,0,0,0,171,1101,393,1388,11,0,140,0
361993,1102,187,0,171,0,0,0,0,1389,140,38
821407,545,382,0,171,1102,187,1389,38,1390,140,38
26867,163,72,7,172,3452,1710,5072,58,839,141,12
486281,0,0,7,172,163,72,839,12,0,141,0
945695,856,450,7,172,0,0,0,0,1391,141,16
1405109,1103,572,7,172,856,450,1391,16,1392,141,38
123480,1104,675,7,172,1103,572,1392,38,1393,141,36
215450,1105,558,7,172,1104,675,1393,36,1394,141,11
298395,1106,96,7,172,1105,558,1394,11,1395,141,30
365339,53,43,7,172,1106,96,1395,30,841,141,7
824753,318,247,7,172,53,43,841,7,351,141,18
410941,1107,676,7,172,318,247,351,18,1396,141,25
692,1108,677,0,173,3452,1710,5072,58,1397,142,38
460106,96,81,0,173,1108,677,1397,38,100,142,16
98234,0,0,0,173,96,81,100,16,0,142,0
192159,1109,93,0,173,0,0,0,0,1398,142,58
278960,1110,388,0,173,1109,93,1398,58,1399,142,28
351441,1111,678,0,173,1110,388,1399,28,1400,142,58
810855,1112,679,0,173,1111,678,1400,58,1401,142,8
89921,1113,632,2,174,3452,1710,5072,58,1402,143,30
549335,209,170,2,174,1113,632,1402,30,230,143,12
1008749,1114,582,2,174,209,170,230,12,1403,143,38
184173,4,0,2,174,1114,582,1403,38,4,143,0
271570,1018,632,2,174,4,0,4,0,1274,143,50
730984,693,461,2,174,1018,632,1274,50,828,143,15
1190398,0,0,2,174,693,461,828,15,0,143,0
345301,209,170,2,174,0,0,0,0,433,143,12
398560,921,582,2,174,209,170,433,12,1404,143,38
857974,90,76,2,174,921,582,1404,38,1405,143,11
1317388,530,0,2,174,90,76,1405,11,610,143,26
1776802,1113,632,2,174,530,0,610,26,1406,143,30
4915,774,504,0,175,3452,1710,5072,58,932,133,16
464329,731,6,0,175,774,504,932,16,875,133,16
923743,0,0,0,175,731,6,875,16,0,133,0
102296,209,170,0,175,0,0,0,0,230,133,12
195909,139,113,0,175,209,170,230,12,1407,133,12
655323,174,138,0,175,139,113,1407,12,193,133,58
1114737,1115,89,0,175,174,138,193,58,1408,133,7
282064,1116,423,0,175,1115,89,1408,7,1409,133,15
741478,922,268,0,175,1116,423,1409,15,1135,133,9
1200892,1117,680,0,175,922,268,1135,9,1410,133,11
10317,1118,681,7,176,3452,1710,5072,58,1411,144,58
107515,1119,335,7,176,1118,681,1411,58,1412,144,23
566929,229,180,7,176,1119,335,1412,23,1413,144,16
1026343,86,72,7,176,229,180,1413,16,96,144,15
200715,1120,23,7,176,86,72,96,15,1414,144,23
660129,1121,53,7,176,1120,23,1414,23,1415,144,13
1119543,409,171,7,176,1121,53,1415,13,1416,144,12
286100,1122,650,7,176,409,171,1416,12,1417,144,45
356564,0,0,7,176,1122,650,1417,45,0,144,0
815978,86,72,7,176,0,0,0,0,88,144,15
1275392,1123,438,7,176,86,72,88,15,1418,144,58
1734806,709,16,7,176,1123,438,1418,58,1419,144,26
405865,86,72,7,176,709,16,1419,26,435,144,15
865279,1124,682,7,176,86,72,435,15,1420,144,7
29912,1125,538,0,177,3452,1710,5072,58,1421,145,58
126413,1052,650,0,177,1125,538,1421,58,1325,145,45
218130,968,605,0,177,1052,650,1325,45,1422,145,58
300650,1126,683,0,177,968,605,1422,58,1423,145,58
366910,1127,684,0,177,1126,683,1423,58,1424,145,16
826324,312,41,0,177,1127,684,1424,16,1425,145,18
411848,0,0,0,177,312,41,1425,18,0,145,0
871262,23,17,0,177,0,0,0,0,1426,145,11
1330676,1128,685,0,177,23,17,1426,11,1427,145,25
3695,526,98,0,178,3452,1710,5072,58,1066,146,24
463109,835,408,0,178,526,98,1066,24,1428,146,58
922523,6,0,0,178,835,408,1428,58,6,146,3
101115,1129,686,0,178,6,0,6,3,1429,146,14
194824,1130,122,0,178,1129,686,1429,14,1430,146,7
281159,693,461,0,178,1130,122,1430,7,828,146,15
740573,0,0,0,178,693,461,828,15,0,146,0
353016,1131,411,0,178,0,0,0,0,1431,146,30
51090,741,488,4,179,3452,1710,5072,58,888,147,23
510504,1132,266,4,179,741,488,888,23,1432,147,23
969918,483,345,4,179,1132,266,1432,23,547,147,10
146802,1133,30,4,179,483,345,547,10,1433,147,58
606216,1134,687,4,179,1133,30,1433,58,1434,147,7
1065630,701,53,4,179,1134,687,1434,7,837,147,7
1525044,1135,225,4,179,701,53,837,7,1435,147,11
1984458,0,0,4,179,1135,225,1435,11,0,147,0
2443872,208,16,4,179,0,0,0,0,229,147,33
2903286,369,188,4,179,208,16,229,33,1436,147,24
3362700,1136,688,4,179,369,188,1436,24,1437,147,15
2588,1137,689,0,180,3452,1710,5072,58,1438,148,38
462002,1138,690,0,180,1137,689,1438,38,1439,148,16
921416,1139,690,0,180,1138,690,1439,16,1440,148,24
100051,1140,89,0,180,1139,690,1440,24,1441,148,24
193851,217,172,0,180,1140,89,1441,24,241,148,13
280358,536,377,0,180,217,172,241,13,627,148,30
352438,1141,691,0,180,536,377,627,30,1442,148,58
403441,1142,114,0,180,1141,691,1442,58,1443,148,15
433197,432,315,0,180,1142,114,1443,15,1444,148,30
447813,1094,673,0,180,432,315,1444,30,1445,148,38
454127,297,117,0,180,1094,673,1445,38,1446,148,11
456752,0,0,0,180,297,117,1446,11,0,148,0
93271,340,258,7,181,3452,1710,5072,58,1447,149,24
552685,676,450,7,181,340,258,1447,24,810,149,27
187406,1143,632,7,181,676,450,810,27,1448,149,16
646820,1144,692,7,181,1143,632,1448,16,1449,149,53
274559,0,0,7,181,1144,692,1449,53,0,149,0
733973,109,45,7,181,0,0,0,0,114,149,2
1193387,1018,632,7,181,109,45,114,2,1450,149,50
87561,1145,138,5,182,3452,1710,5072,58,1451,67,58
546975,85,71,5,182,1145,138,1451,58,87,67,24
181890,1146,125,5,182,85,71,87,24,1452,67,11
641304,0,0,5,182,1146,125,1452,11,0,67,0
269468,265,209,5,182,0,0,0,0,292,67,6
728882,78,58,5,182,265,209,292,6,1453,67,58
343571,1147,693,5,182,78,58,1453,58,1454,67,58
802985,751,326,5,182,1147,693,1454,58,1455,67,58
1262399,1004,358,5,182,751,326,1455,58,1257,67,51
397351,1148,546,5,182,1004,358,1257,51,1456,67,9
67408,56,46,0,183,3452,1710,5072,58,1457,150,16
162499,1149,694,0,183,56,46,1457,16,1458,150,58
621913,265,209,0,183,1149,694,1458,58,292,150,6
251541,390,288,0,183,265,209,292,6,442,150,12
710955,672,320,0,183,390,288,442,12,805,150,2
328595,1150,695,0,183,672,320,805,2,1459,150,38
386757,1151,696,0,183,1150,695,1459,38,1460,150,30
11761,231,182,2,184,3452,1710,5072,58,256,151,9
471175,878,560,2,184,231,182,256,9,1461,151,30
930589,723,124,2,184,878,560,1461,30,866,151,58
1390003,13,10,2,184,723,124,866,58,231,151,16
108901,0,0,2,184,13,10,231,16,0,151,0
568315,1007,625,2,184,0,0,0,0,1462,151,58
201994,63,53,2,184,1007,625,1462,58,1463,151,16
661408,1152,697,2,184,63,53,1463,16,1464,151,30
287172,1153,698,2,184,1152,697,1464,30,1465,151,38
64471,1154,699,0,185,3452,1710,5072,58,1466,152,16
523885,1155,401,0,185,1154,699,1466,16,1467,152,38
983299,1156,86,0,185,1155,401,1467,38,1468,152,7
159677,1157,249,0,185,1156,86,1468,7,1469,152,6
619091,944,394,0,185,1157,249,1469,6,1470,152,30
248936,0,0,0,185,944,394,1470,30,0,152,0
326407,1158,188,0,185,0,0,0,0,1471,152,6
385212,339,257,0,185,1158,188,1471,6,382,152,58
844626,1159,401,0,185,339,257,382,58,1472,152,38
1304040,1160,700,0,185,1159,401,1472,38,1473,152,38
1763454,1161,701,0,185,1160,700,1473,38,1474,152,58
40090,266,210,0,186,3452,1710,5072,58,293,153,23
499504,194,158,0,186,266,210,293,23,1475,153,2
958918,326,252,0,186,194,158,1475,2,1476,153,58
1418332,679,251,0,186,326,252,1476,58,1477,153,11
136199,1162,523,0,186,679,251,1477,11,1478,153,58
227182,131,106,0,186,1162,523,1478,58,138,153,23
308230,132,107,0,186,131,106,138,23,1479,153,17
372279,1163,397,0,186,132,107,1479,17,1480,153,24
831693,0,0,0,186,1163,397,1480,24,0,153,0
415024,1042,113,0,186,0,0,0,0,1314,153,13
52627,1164,702,0,187,3452,1710,5072,58,1481,154,13
512041,721,23,0,187,1164,702,1481,13,924,154,28
971455,408,184,0,187,721,23,924,28,462,154,12
1430869,758,85,0,187,408,184,462,12,908,154,5
148291,526,98,0,187,758,85,908,5,632,154,24
607705,1165,115,0,187,526,98,632,24,1482,154,15
1067119,44,37,0,187,1165,115,1482,15,44,154,9
238422,86,72,0,187,44,37,44,9,153,154,15
317612,1166,188,0,187,86,72,153,15,1483,154,58
378923,0,0,0,187,1166,188,1483,58,0,154,0
838337,760,499,0,187,0,0,0,0,1484,154,24
45180,743,12,0,188,3452,1710,5072,58,890,155,58
504594,1167,703,0,188,743,12,890,58,1485,155,30
141108,4,0,0,188,1167,703,1485,30,4,155,0
600522,603,408,0,188,4,0,4,0,717,155,13
1059936,714,471,0,188,603,408,717,13,1486,155,58
1519350,97,7,0,188,714,471,1486,58,101,155,26
231742,855,490,0,188,97,7,101,26,1487,155,38
312025,1168,56,0,188,855,490,1487,38,1488,155,11
374956,0,0,0,188,1168,56,1488,11,0,155,0
416591,140,114,0,188,0,0,0,0,1489,155,24
876005,232,183,0,188,140,114,1489,24,1490,155,15
1335419,700,401,0,188,232,183,1490,15,1491,155,24
1794833,329,12,0,188,700,401,1491,24,367,155,31
68110,1116,423,0,189,3452,1710,5072,58,1409,150,15
527524,1169,704,0,189,1116,423,1409,15,1492,150,58
163172,1151,696,0,189,1169,704,1492,58,1460,150,30
252171,702,85,0,189,1151,696,1460,30,1078,150,38
329123,748,494,0,189,702,85,1078,38,1493,150,38
788537,0,0,0,189,748,494,1493,38,0,150,0
387124,877,141,0,189,0,0,0,0,1070,150,50
423762,152,124,0,189,877,141,1070,50,164,150,15
883176,1170,685,0,189,152,124,164,15,1494,150,58
443165,1171,128,0,189,1170,685,1494,58,1495,150,24
85753,1172,694,4,190,3452,1710,5072,58,1496,138,58
180151,1121,53,4,190,1172,694,1496,58,1497,138,9
267866,702,85,4,190,1121,53,1497,9,1498,138,3
727280,0,0,4,190,702,85,1498,3,0,138,0
1186694,86,72,4,190,0,0,0,0,726,138,15
342232,996,96,4,190,86,72,726,15,1248,138,24
396404,1173,249,4,190,996,96,1248,24,1499,138,7
429118,1120,23,4,190,1173,249,1499,7,1500,138,14
45230,1174,705,0,191,3452,1710,5072,58,1501,156,14
504644,472,107,0,191,1174,705,1501,14,1228,156,58
141158,1175,706,0,191,472,107,1228,58,1502,156,0
600572,1176,707,0,191,1175,706,1502,0,1503,156,14
231785,1177,708,0,191,1176,707,1503,14,1504,156,37
312060,1120,23,0,191,1177,708,1504,37,1500,156,14
771474,1178,344,0,191,1120,23,1500,14,1505,156,15
1230888,1179,523,0,191,1178,344,1505,15,1506,156,58
1690302,1007,625,0,191,1179,523,1506,58,1260,156,58
374983,1180,511,0,191,1007,625,1260,58,1507,156,24
834397,0,0,0,191,1180,511,1507,24,0,156,0
1293811,1181,709,0,191,0,0,0,0,1508,156,11
1753225,589,402,0,191,1181,709,1508,11,701,156,16
89738,1182,710,0,192,3452,1710,5072,58,1509,157,28
549152,1183,711,0,192,1182,710,1509,28,1510,157,14
1008566,1174,705,0,192,1183,711,1510,14,1501,157,14
183994,741,488,0,192,1174,705,1501,14,888,157,23
643408,1184,712,0,192,741,488,888,23,1511,157,31
271409,168,134,0,192,1184,712,1511,31,1512,157,20
730823,315,245,0,192,168,134,1512,20,347,157,10
1190237,151,85,0,192,315,245,347,10,163,157,3
1649651,1185,713,0,192,151,85,163,3,1513,157,10
2109065,0,0,0,192,1185,713,1513,10,0,157,0
2568479,1176,707,0,192,0,0,0,0,1503,157,14
3027893,799,516,0,192,1176,707,1503,14,967,157,58
29233,1186,714,0,193,3452,1710,5072,58,1514,158,11
488647,1187,669,0,193,1186,714,1514,11,1515,158,58
125758,1188,715,0,193,1187,669,1515,58,1516,158,11
585172,1138,690,0,193,1188,715,1516,11,1439,158,16
1044586,1189,716,0,193,1138,690,1439,16,1517,158,36
217522,0,0,0,193,1189,716,1517,36,0,158,0
676936,1190,1,0,193,0,0,0,0,1518,158,58
1136350,429,312,0,193,1190,1,1518,58,486,158,16
1595764,1191,717,0,193,429,312,486,16,1519,158,43
300145,1192,718,0,193,1191,717,1519,43,1520,158,2
366571,603,408,0,193,1192,718,1520,2,717,158,13
51626,1193,719,2,194,3452,1710,5072,58,1521,159,15
147322,378,26,2,194,1193,719,1521,15,1522,159,38
606736,852,512,2,194,378,26,1522,38,1034,159,38
1066150,862,550,2,194,852,512,1034,38,1523,159,15
1525564,34,27,2,194,862,550,1523,15,1524,159,58
237523,86,72,2,194,34,27,1524,58,153,159,15
316851,1194,720,2,194,86,72,153,15,1525,159,24
378400,1195,539,2,194,1194,720,1525,24,1526,159,12
837814,1196,235,2,194,1195,539,1526,12,1527,159,15
418644,1197,721,2,194,1196,235,1527,15,1528,159,24
878058,0,0,2,194,1197,721,1528,24,0,159,0
52286,1198,722,0,195,3452,1710,5072,58,1529,160,38
511700,1199,723,0,195,1198,722,1529,38,1530,160,58
971114,1200,289,0,195,1199,723,1530,58,1531,160,58
1430528,1057,652,0,195,1200,289,1531,58,1532,160,30
1889942,1201,724,0,195,1057,652,1532,30,1533,160,54
2349356,86,72,0,195,1201,724,1533,54,153,160,15
2808770,1202,725,0,195,86,72,153,15,1534,160,58
147964,209,170,0,195,1202,725,1534,58,1535,160,12
238122,0,0,0,195,209,170,1535,12,0,160,0
29685,1203,50,9,196,3452,1710,5072,58,1536,161,5
126199,584,393,9,196,1203,50,1536,5,1537,161,30
585613,1204,726,9,196,584,393,1537,30,1538,161,24
217933,87,73,9,196,1204,726,1538,24,1539,161,24
300490,576,395,9,196,87,73,1539,24,1540,161,11
366804,0,0,9,196,576,395,1540,11,0,161,0
411783,1205,145,9,196,0,0,0,0,1541,161,7
80730,1206,727,0,197,3452,1710,5072,58,1542,102,11
540144,50,18,0,197,1206,727,1542,11,1543,102,11
175307,1207,642,0,197,50,18,1543,11,1544,102,16
634721,1208,728,0,197,1207,642,1544,16,1545,102,58
263398,1096,145,0,197,1208,728,1545,58,1546,102,13
338509,0,0,0,197,1096,145,1546,13,0,102,0
8012,90,76,0,198,3452,1710,5072,58,92,162,24
105288,526,98,0,198,90,76,92,24,1547,162,24
198656,147,120,0,198,526,98,1547,24,171,162,11
658070,163,72,0,198,147,120,171,11,839,162,12
284392,578,397,0,198,163,72,839,12,1548,162,38
355313,163,72,0,198,578,397,1548,38,1019,162,12
814727,147,120,0,198,163,72,1019,12,159,162,11
1274141,674,449,0,198,147,120,159,11,1549,162,30
405118,1209,397,0,198,674,449,1549,30,1550,162,16
864532,209,170,0,198,1209,397,1550,16,230,162,12
1323946,859,78,0,198,209,170,230,12,1043,162,58
1783360,627,72,0,198,859,78,1043,58,752,162,38
91745,1210,729,0,199,3452,1710,5072,58,1551,163,11
185941,1211,112,0,199,1210,729,1551,11,1552,163,30
273206,1008,626,0,199,1211,112,1552,30,1262,163,30
346669,971,95,0,199,1008,626,1262,30,1213,163,24
806083,1212,418,0,199,971,95,1213,24,1553,163,21
399516,0,0,0,199,1212,418,1553,21,0,163,0
430959,1213,138,0,199,0,0,0,0,1554,163,58
890373,920,498,0,199,1213,138,1554,58,1133,163,30
1349787,1214,730,0,199,920,498,1133,30,1555,163,11
446722,1143,632,0,199,1214,730,1555,11,1556,163,16
453673,1215,731,0,199,1143,632,1556,16,1557,163,24
91428,1216,732,0,200,3452,1710,5072,58,1558,164,36
550842,569,391,0,200,1216,732,1558,36,675,164,58
1010256,140,114,0,200,569,391,675,58,1559,164,11
185631,1217,733,0,200,140,114,1559,11,1560,164,58
272930,1218,734,0,200,1217,733,1560,58,1561,164,30
346435,1219,96,0,200,1218,734,1561,30,1562,164,11
399363,1220,732,0,200,1219,96,1562,11,1563,164,38
430876,1221,732,0,200,1220,732,1563,38,1564,164,36
17399,1157,249,9,201,3452,1710,5072,58,1469,165,6
114338,209,170,9,201,1157,249,1469,6,230,165,12
573752,136,111,9,201,209,170,230,12,1565,165,58
1033166,1222,498,9,201,136,111,1565,58,1566,165,58
1492580,419,304,9,201,1222,498,1566,58,1567,165,12
1951994,876,19,9,201,419,304,1567,12,1568,165,7
2411408,1007,625,9,201,876,19,1568,7,1462,165,58
2870822,1223,3,9,201,1007,625,1462,58,1569,165,58
207023,1224,735,9,201,1223,3,1569,58,1570,165,9
666437,293,229,9,201,1224,735,1570,9,369,165,30
1125851,1158,188,9,201,293,229,369,30,1471,165,6
1585265,634,427,9,201,1158,188,1471,6,1571,165,15
291344,1225,64,9,201,634,427,1571,15,1572,165,6
750758,1226,488,9,201,1225,64,1572,6,1573,165,23
1210172,231,182,9,201,1226,488,1573,23,256,165,9
1669586,1227,523,9,201,231,182,256,9,1574,165,58
2129000,937,535,9,201,1227,523,1574,58,1575,165,11
360287,1228,498,9,201,937,535,1575,11,1576,165,38
408006,126,101,9,201,1228,498,1576,38,1577,165,58
867420,110,53,9,201,126,101,1577,58,116,165,7
435418,726,198,9,201,110,53,116,7,869,165,13
448794,381,280,9,201,726,198,869,13,429,165,30
908208,0,0,9,201,381,280,429,30,0,165,0
1367622,1229,736,9,201,0,0,0,0,1578,165,0
1827036,1230,421,9,201,1229,736,1578,0,1579,165,0
91553,1231,737,4,202,3452,1710,5072,58,1580,166,30
550967,1232,102,4,202,1231,737,1580,30,1581,166,29
1010381,1233,399,4,202,1232,102,1581,29,1582,166,58
185755,1234,738,4,202,1233,399,1582,58,1583,166,2
645169,1073,23,4,202,1234,738,1583,2,1584,166,28
273041,1103,572,4,202,1073,23,1584,28,1392,166,38
346530,1235,22,4,202,1103,572,1392,38,1585,166,12
399427,0,0,4,202,1235,22,1585,12,0,166,0
53654,1236,739,0,203,3452,1710,5072,58,1586,167,30
513068,1237,740,0,203,1236,739,1586,30,1587,167,35
972482,208,16,0,203,1237,740,1587,35,295,167,24
1431896,0,0,0,203,208,16,295,24,0,167,0
149280,1238,572,0,203,0,0,0,0,1588,167,16
239332,1239,741,0,203,1238,572,1588,16,1589,167,58
318370,1240,742,0,203,1239,741,1589,58,1590,167,58
777784,1241,743,0,203,1240,742,1590,58,1591,167,24
379457,1242,721,0,203,1241,743,1591,24,1592,167,38
838871,216,91,0,203,1242,721,1592,38,1593,167,15
1298285,53,43,0,203,216,91,1593,15,115,167,12
1757699,868,523,0,203,53,43,115,12,1594,167,58
73979,325,211,3,204,3452,1710,5072,58,1595,166,58
168815,441,41,3,204,325,211,1595,58,503,166,32
628229,856,450,3,204,441,41,503,32,1391,166,16
1087643,261,206,3,204,856,450,1391,16,288,166,29
257409,1159,401,3,204,261,206,288,29,1596,166,38
82281,1243,744,4,205,3452,1710,5072,58,1597,168,30
176805,757,187,4,205,1243,744,1597,30,1598,168,38
264779,331,53,4,205,757,187,1598,38,1599,168,30
724193,923,101,4,205,331,53,1599,30,1600,168,58
339673,290,53,4,205,923,101,1600,58,320,168,12
